Inserting 10000000 vehicles into Elastic
Inserting 10000000 vehicles into ClickHouse
goos: darwin
goarch: arm64
pkg: github.com/KevinJoiner/vss-translator/cmd/esVSch
BenchmarkClickHouseVsElasstic/SelectSubject10000Vehicles/DB=Elastic                              	       3	 396513278 ns/op	160160253 B/op	  620603 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubject10000Vehicles/DB=Elastic                              	       3	 392633069 ns/op	160160189 B/op	  620600 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubject10000Vehicles/DB=Elastic                              	       3	 397063500 ns/op	160162880 B/op	  620599 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubject10000Vehicles/DB=Elastic                              	       3	 401971111 ns/op	160162856 B/op	  620598 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      34	  32365841 ns/op	18034491 B/op	  210919 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      37	  32654404 ns/op	18034567 B/op	  210921 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      37	  33436250 ns/op	18034521 B/op	  210920 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      32	  33089874 ns/op	18034743 B/op	  210919 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      37	  33270177 ns/op	18034768 B/op	  210920 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      36	  32993312 ns/op	18034502 B/op	  210920 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      34	  34640398 ns/op	18034469 B/op	  210920 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=ClickHouse                	      36	  32858397 ns/op	18034531 B/op	  210920 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       1	3109853375 ns/op	161891456 B/op	  730672 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 471210000 ns/op	161850197 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 472603500 ns/op	161847466 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 457171306 ns/op	161847466 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 462995639 ns/op	161850237 B/op	  730646 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 472628667 ns/op	161850341 B/op	  730645 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 465562347 ns/op	161847546 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectOrderByTime10000Vehicles/DB=Elastic                   	       3	 469943125 ns/op	161850221 B/op	  730643 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      10	 123319379 ns/op	17922220 B/op	  210699 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      12	 110628635 ns/op	17920642 B/op	  210682 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      13	 102429737 ns/op	17921224 B/op	  210681 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      12	  98126073 ns/op	17920582 B/op	  210681 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      13	 100792692 ns/op	17920650 B/op	  210682 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      12	  98934170 ns/op	17920601 B/op	  210681 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      12	  98538670 ns/op	17921357 B/op	  210683 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=ClickHouse       	      12	  96168191 ns/op	17920565 B/op	  210681 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 466075403 ns/op	161847458 B/op	  730643 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 469102958 ns/op	161847594 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 473258708 ns/op	161850341 B/op	  730645 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 474673361 ns/op	161847509 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 463796611 ns/op	161847482 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 473397111 ns/op	161847650 B/op	  730645 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 461765555 ns/op	161847602 B/op	  730644 allocs/op
BenchmarkClickHouseVsElasstic/SelectSubjectAndBrandOrderOdmeter10000Vehicles/DB=Elastic          	       3	 466371694 ns/op	161847522 B/op	  730645 allocs/op
PASS
